meal_id,meal_name,meal_type,tagline,prep_time,ingredients,method,nutrition,why_this_meal,tags
LD-0008,Tempeh Veggie Stir-Fry with Quinoa,Lunch/Dinner,Fermented Protein Stir-Fry,25 minutes,"{""serving_size"":""1 serving (Recipe makes 2 servings)"",""list"":[{""item"":""Quinoa"",""quantity"":""1/2 cup dry - for 2 servings""},{""item"":""Water or broth"",""quantity"":""1 cup (for quinoa) - for 2 servings""},{""item"":""Tempeh"",""quantity"":""8 oz, cut into thin strips or cubes - for 2 servings""},{""item"":""Broccoli"",""quantity"":""1 cup small florets - for 2 servings""},{""item"":""Bell pepper"",""quantity"":""1, sliced - for 2 servings""},{""item"":""Snow peas or green beans"",""quantity"":""1 cup - for 2 servings""},{""item"":""Carrot"",""quantity"":""1, sliced thinly - for 2 servings""},{""item"":""Garlic"",""quantity"":""2 cloves, minced - for 2 servings""}]}","[""step 1: Cook the quinoa: Combine quinoa and water (or broth) in a saucepan. Bring to a boil, then cover and simmer ~15 minutes until liquid is absorbed. Fluff and set aside."",""step 2: In a small bowl, stir together soy sauce, honey, rice vinegar, and sesame oil to make a stir-fry sauce. Set aside."",""step 3: In a large skillet or wok, heat 1 tablespoon oil over medium-high heat. Add tempeh strips and cook until golden on each side, about 2–3 minutes per side. Remove tempeh to a plate."",""step 4: In the same pan, add a touch more oil if needed and toss in broccoli, bell pepper, and carrot (and other veggies like snow peas). Stir-fry for 5–6 minutes until they start to soften but remain crisp-tender. Add minced garlic and ginger, stirring for 1 minute until fragrant."",""step 5: Return the tempeh to the pan. Pour in the stir-fry sauce and toss everything to coat. Cook for another 2 minutes, letting the sauce glaze the tempeh and vegetables. Remove from heat."",""step 6: Serve by plating a scoop of quinoa and topping it with the tempeh vegetable stir-fry. Sprinkle with sesame seeds if desired.""]","{""serving_unit"":""per 1 serving"",""summary"":""A well-rounded dish with complete plant protein from tempeh and quinoa, lots of veggies, and healthy fats from sesame/olive oil."",""details"":{""Calories"":""450 kcal"",""Protein"":""25 g"",""Carbs"":""50 g"",""Fiber"":""7 g"",""Fat"":""15 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""10 g"",""Sodium"":""500 mg""}}","Tempeh is a fermented soybean cake that’s loaded with both protein and fiber; a 3.5 oz serving can have ~18g protein. Its fermentation makes it easier to digest and adds probiotics for gut health. Paired with quinoa, you get all essential amino acids for muscle repair. The variety of stir-fried vegetables provides vitamins (like A and C) and antioxidants while keeping the dish light. Ginger and garlic enhance immunity and reduce inflammation. This stir-fry satisfies like a takeout meal but is optimized for recovery and digestion, delivering plant-based protein and anti-inflammatory nutrients in each bite.","[""Recovery"",""Energy"",""Better Performance""]"
LD-0009,Chickpea “Tuna” Salad Wrap,Lunch/Dinner,Vegan Protein Wrap,15 minutes,"{""serving_size"":""1 serving (Recipe makes 2 servings)"",""list"":[{""item"":""Chickpeas"",""quantity"":""1 can (15 oz), drained and rinsed - for 2 servings""},{""item"":""Celery"",""quantity"":""1 stalk, finely chopped - for 2 servings""},{""item"":""Red onion"",""quantity"":""2 tablespoons, finely chopped - for 2 servings""},{""item"":""Pickle relish"",""quantity"":""1 tablespoon (optional, for tang) - for 2 servings""},{""item"":""Greek yogurt or vegan mayo"",""quantity"":""3 tablespoons (use dairy-free yogurt or mayo for vegan) - for 2 servings""},{""item"":""Dijon mustard"",""quantity"":""1 teaspoon - for 2 servings""},{""item"":""Lemon"",""quantity"":""1/2, juiced - for 2 servings""},{""item"":""Fresh dill"",""quantity"":""1 tablespoon, chopped (or 1/2 tsp dried dill) - for 2 servings""}]}","[""step 1: In a bowl, mash the drained chickpeas with a fork until roughly mashed (some texture is fine)."",""step 2: Add the chopped celery, red onion, pickle relish (if using), Greek yogurt or vegan mayo, Dijon mustard, lemon juice, and dill. Mix everything until well combined. The consistency should be like a tuna salad. Season with salt and pepper to taste."",""step 3: Lay out the whole grain wraps. Place a layer of lettuce or spinach on each wrap, then spoon the chickpea salad onto the greens. Add tomato slices."",""step 4: Wrap up like a burrito: fold in the sides and roll tightly. Slice in half if desired. Serve immediately or wrap and refrigerate for later (the filling will keep 1–2 days).""]","{""serving_unit"":""per 1 serving"",""summary"":""High in fiber and plant protein, with healthy carbs from whole grains and plenty of micronutrients from veggies and herbs."",""details"":{""Calories"":""350 kcal"",""Protein"":""15 g"",""Carbs"":""50 g"",""Fiber"":""12 g"",""Fat"":""10 g"",""Saturated_Fat"":""2 g"",""Sugars"":""8 g"",""Sodium"":""400 mg""}}","This vegetarian “tuna” salad is loaded with two key recovery nutrients: protein (from chickpeas and yogurt) and complex carbs (from chickpeas and the whole grain wrap). Chickpeas offer ~15g protein and 15g fiber per cup, which helps keep energy stable and recovery on track. The Greek yogurt (or vegan mayo) adds creaminess with probiotics (if yogurt-based). Dill and lemon give it a tangy, fresh flavor and aid digestion. Overall, you get a filling lunch that mimics a deli favorite but is richer in fiber and free of saturated fats, supporting both gut health and muscle recovery.","[""Recovery"",""Energy"",""Better Performance""]"
LD-0010,Black Bean & Sweet Potato Chili,Lunch/Dinner,One-Pot Recovery Chili,40 minutes,"{""serving_size"":""1 serving (Recipe makes 4 servings)"",""list"":[{""item"":""Black beans"",""quantity"":""2 cans (15 oz each), drained and rinsed (or ~3 cups cooked) - for 4 servings""},{""item"":""Sweet potatoes"",""quantity"":""2 medium, peeled and diced - for 4 servings""},{""item"":""Olive oil"",""quantity"":""1 tablespoon - for 4 servings""},{""item"":""Yellow onion"",""quantity"":""1, diced - for 4 servings""},{""item"":""Green bell pepper"",""quantity"":""1, diced - for 4 servings""},{""item"":""Garlic"",""quantity"":""4 cloves, minced - for 4 servings""},{""item"":""Chili powder"",""quantity"":""1 tablespoon - for 4 servings""},{""item"":""Ground cumin"",""quantity"":""2 teaspoons - for 4 servings""}]}","[""step 1: In a large pot, heat olive oil over medium heat. Add diced onion, bell pepper, and sweet potatoes. Sauté for ~5–7 minutes until onions are translucent and veggies start to soften. Add minced garlic and cook 1 minute more."",""step 2: Stir in chili powder, cumin, and smoked paprika. Cook spices with the veggies for 30 seconds to bloom their flavor."",""step 3: Add the drained black beans, diced tomatoes (with juice), and tomato sauce. Pour in water or broth as needed to achieve a chili-like thickness (start with ~1 cup). Stir everything and bring to a simmer."",""step 4: Cover and let the chili simmer for about 20–25 minutes, stirring occasionally, until sweet potatoes are tender and flavors have melded. Add a bit more liquid if it becomes too thick."",""step 5: Taste and season with salt and pepper as needed. Serve hot, with a dollop of Greek yogurt or fresh cilantro on top if desired.""]","{""serving_unit"":""per 1 serving"",""summary"":""Loaded with fiber and plant protein, plus complex carbs from sweet potatoes, this chili is very filling and nutrient-rich."",""details"":{""Calories"":""380 kcal"",""Protein"":""18 g"",""Carbs"":""65 g"",""Fiber"":""16 g"",""Fat"":""6 g"",""Saturated_Fat"":""1 g"",""Sugars"":""12 g"",""Sodium"":""500 mg""}}","This vegetarian chili is loaded with two key recovery nutrients: protein (from black beans) and complex carbs (from sweet potatoes and beans). Black beans offer ~15 g protein and 15 g fiber per cup, supporting muscle repair and digestive health. Sweet potatoes provide carb fuel along with potassium and vitamin A, aiding in electrolyte balance and immune function. The mix of spices (chili powder, cumin) not only adds flavor but also contains antioxidants. Overall, this chili is a one-pot nutritional powerhouse that supports both gut health and athletic recovery.","[""Recovery"",""Energy"",""Better Performance""]"
LD-0011,Tofu Buddha Bowl with Kimchi,Lunch/Dinner,Probiotic Protein Bowl,20 minutes,"{""serving_size"":""1 serving (Recipe makes 2 servings)"",""list"":[{""item"":""Brown rice or quinoa"",""quantity"":""1 cup cooked (about 1/2 cup dry) - for 2 servings""},{""item"":""Extra-firm tofu"",""quantity"":""8 oz, drained and cubed - for 2 servings""},{""item"":""Broccoli or kale"",""quantity"":""2 cups (lightly steamed or raw as base) - for 2 servings""},{""item"":""Carrot"",""quantity"":""1, shredded or thinly sliced - for 2 servings""},{""item"":""Kimchi"",""quantity"":""1/2 cup (Korean fermented veggies) - for 2 servings""},{""item"":""Sesame oil (for flavor)"",""quantity"":""1 teaspoon - for 2 servings""},{""item"":""Soy sauce (for ginger-soy dressing)"",""quantity"":""2 tablespoons - for 2 servings""},{""item"":""Rice vinegar (for ginger-soy dressing)"",""quantity"":""1 tablespoon - for 2 servings""}]}","[""step 1: Prepare the dressing: In a small bowl, whisk together soy sauce, rice vinegar, grated ginger, honey, sesame oil, and minced garlic. Set aside."",""step 2: If using raw kale or spinach as a base, place 1 cup of greens in each bowl. (If using broccoli, you can lightly steam it first.)"",""step 3: In a skillet over medium-high heat, add a tiny drizzle of oil (or use a non-stick pan). Pat tofu cubes dry and add them to the pan. Sear until golden on most sides, about 2–3 minutes per side. (Optionally, you can toss tofu in a bit of the dressing while cooking for flavor.)"",""step 4: Assemble bowls: Divide the cooked brown rice or quinoa into two bowls. Arrange the tofu cubes, broccoli/kale, shredded carrot, and kimchi on top of the grains in sections (for a Buddha bowl presentation)."",""step 5: Drizzle the ginger-soy dressing over each bowl. If meal-prepping, keep the dressing separate until serving and reheat the tofu/veg before adding kimchi (to keep its probiotics alive). Serve room temperature or warm.""]","{""serving_unit"":""per 1 serving"",""summary"":""Packed with plant protein from tofu and whole grains, plus the benefits of fermented kimchi for gut health. Contains a good balance of carbs and healthy fats."",""details"":{""Calories"":""500 kcal"",""Protein"":""22 g"",""Carbs"":""50 g"",""Fiber"":""8 g"",""Fat"":""20 g"",""Saturated_Fat"":""3 g"",""Sugars"":""6 g"",""Sodium"":""600 mg""}}","This bowl combines plant-based protein with probiotic power. Tofu provides ~10 g complete protein per 3 oz and is easy to digest when cooked. Quinoa or brown rice offer complex carbs for steady energy and additional protein and fiber. Kimchi (fermented cabbage) delivers probiotics and vitamins that enhance gut health and immunity. The array of veggies (carrot, greens, etc.) contributes fiber, antioxidants, and phytonutrients. Overall, this meal supports muscle recovery (with plant protein and amino acids), gut health (with fiber and probiotics), and reduces inflammation (ginger and garlic in the dressing).","[""Recovery"",""Energy"",""Better Performance""]"
LD-0012,High-Protein Chickpea Pasta Primavera,Lunch/Dinner,Fiber-Rich Pasta Upgrade,30 minutes,"{""serving_size"":""1 serving (Recipe makes 4 servings)"",""list"":[{""item"":""Chickpea or lentil pasta"",""quantity"":""8 oz (such as rotini or penne made from legumes) - for 4 servings""},{""item"":""Olive oil"",""quantity"":""2 tablespoons - for 4 servings""},{""item"":""Garlic"",""quantity"":""3 cloves, minced - for 4 servings""},{""item"":""Mixed vegetables"",""quantity"":""4 cups chopped (e.g., zucchini, bell peppers, cherry tomatoes, broccoli, carrots) - for 4 servings""},{""item"":""Italian seasoning"",""quantity"":""1 teaspoon (a mix of dried herbs) - for 4 servings""},{""item"":""Cherry tomatoes"",""quantity"":""1 cup, halved (if not using in mixed veg above) - for 4 servings""},{""item"":""Baby spinach"",""quantity"":""2 cups - for 4 servings""},{""item"":""Parmesan cheese"",""quantity"":""1/4 cup grated (optional, for topping) - for 4 servings""}]}","[""step 1: Bring a large pot of salted water to a boil. Cook the chickpea pasta according to package instructions until al dente. Reserve 1/2 cup of the pasta cooking water, then drain pasta."",""step 2: Meanwhile, in a large skillet, heat olive oil over medium heat. Add minced garlic and sauté for 30 seconds until fragrant. Add the mixed chopped vegetables (except spinach) and Italian seasoning. Sauté 5–7 minutes until veggies are crisp-tender."",""step 3: Add the cherry tomatoes (if using) and cook 2 minutes until they start to soften. Toss in the baby spinach and cook just until wilted. Season the vegetables with a pinch of salt and pepper."",""step 4: Add the drained pasta to the skillet with veggies. Pour in a splash of the reserved pasta water to help create a light sauce that coats the pasta (the starch in the water helps). Toss everything together over low heat for a minute."",""step 5: Serve the pasta primavera in bowls. Sprinkle with grated Parmesan cheese if desired.""]","{""serving_unit"":""per 1 serving"",""summary"":""Using chickpea-based pasta significantly increases the protein and fiber content compared to regular pasta. The assortment of vegetables adds volume and nutrients for relatively few calories."",""details"":{""Calories"":""400 kcal"",""Protein"":""20 g"",""Carbs"":""55 g"",""Fiber"":""10 g"",""Fat"":""10 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""8 g"",""Sodium"":""400 mg""}}","This pasta dish is comfort food with a performance twist. Legume-based pasta (from chickpeas or lentils) can deliver twice the protein and three times the fiber of regular wheat pasta, turning a normally carb-heavy dish into a balanced, high-protein meal. The fiber and protein keep blood sugar steady and aid satiety. The rainbow of vegetables provides antioxidants (like vitamin C, beta-carotene) that support immune function and recovery, as well as nitrates (in carrots, spinach) that improve blood flow. Overall, you get the satisfaction of pasta with far more protein for muscle repair and fiber for gut health, making it an ideal better-for-you dinner.","[""Recovery"",""Energy"",""Better Performance""]"
LD-0013,Shrimp & Avocado Quinoa Salad,Lunch/Dinner,Light Zesty Protein Salad,25 minutes,"{""serving_size"":""1 serving (Recipe makes 2 servings)"",""list"":[{""item"":""Quinoa"",""quantity"":""1/2 cup dry - for 2 servings""},{""item"":""Water or broth"",""quantity"":""1 cup (for quinoa) - for 2 servings""},{""item"":""Shrimp"",""quantity"":""8 oz, peeled and deveined (around 16 medium shrimp) - for 2 servings""},{""item"":""Olive oil"",""quantity"":""2 tablespoons (divided) - for 2 servings""},{""item"":""Garlic"",""quantity"":""2 cloves, minced - for 2 servings""},{""item"":""Cumin"",""quantity"":""1/2 teaspoon (for shrimp seasoning) - for 2 servings""},{""item"":""Lime"",""quantity"":""1 (half for juice, half for wedges) - for 2 servings""},{""item"":""Avocado"",""quantity"":""1 medium, diced - for 2 servings""}]}","[""step 1: Cook the quinoa: In a small pot, combine quinoa with 1 cup water or broth. Bring to a boil, then cover and reduce heat to low. Simmer ~15 minutes until quinoa is fluffy and liquid is absorbed. Set aside to cool."",""step 2: In a bowl, toss the shrimp with 1 tablespoon olive oil, minced garlic, cumin, a squeeze of lime juice, and a pinch of salt and pepper. Let marinate for 5–10 minutes."",""step 3: Heat a skillet over medium-high heat. Add the marinated shrimp (discard excess marinade) and cook ~2 minutes per side until pink and cooked through. Remove and set aside."",""step 4: In a large bowl, combine the cooled quinoa, diced avocado, cherry tomatoes, cucumber, and chopped cilantro. Add the cooked shrimp."",""step 5: Drizzle with remaining 1 tablespoon olive oil and the juice of half a lime. Toss gently to combine. Add salt and pepper to taste. Serve room temperature or chilled, with extra lime wedges on the side.""]","{""serving_unit"":""per 1 serving"",""summary"":""A refreshing salad high in lean protein, with healthy fats from avocado and complex carbs from quinoa. Rich in potassium and vitamin C."",""details"":{""Calories"":""450 kcal"",""Protein"":""25 g"",""Carbs"":""40 g"",""Fiber"":""8 g"",""Fat"":""22 g"",""Saturated_Fat"":""4 g"",""Sugars"":""6 g"",""Sodium"":""450 mg""}}","This salad is a light yet protein-rich meal ideal for warmer days or post-workout lunch. Shrimp provides lean protein and key minerals like zinc and iodine, while quinoa adds additional protein and fiber. The combination of quinoa and shrimp ensures all essential amino acids for muscle recovery. Avocado contributes monounsaturated fats which help in reducing inflammation and improving heart health. The mix of raw veggies (tomato, cucumber) hydrates and offers vitamins (vitamin C, K) and antioxidants. Plus, the citrusy dressing with lime not only adds flavor but also vitamin C, enhancing iron absorption from the quinoa. It’s a nutrient-dense meal that supports recovery, hydrates, and fuels without heaviness.","[""Recovery"",""Energy"",""Better Performance""]"
LD-0014,Edamame Quinoa Rainbow Salad with Ginger Dressing,Lunch/Dinner,Colorful Bowl for Energy,20 minutes,"{""serving_size"":""1 serving (Recipe makes 2-3 servings)"",""list"":[{""item"":""Quinoa"",""quantity"":""1/2 cup dry - for 2-3 servings""},{""item"":""Water or broth"",""quantity"":""1 cup (for quinoa) - for 2-3 servings""},{""item"":""Edamame"",""quantity"":""1 cup (shelled, cooked and cooled) - for 2-3 servings""},{""item"":""Red bell pepper"",""quantity"":""1, diced - for 2-3 servings""},{""item"":""Purple cabbage"",""quantity"":""1 cup, shredded - for 2-3 servings""},{""item"":""Carrot"",""quantity"":""1, grated or julienned - for 2-3 servings""},{""item"":""Green onion"",""quantity"":""2, thinly sliced - for 2-3 servings""},{""item"":""Fresh cilantro"",""quantity"":""1/4 cup, chopped (optional) - for 2-3 servings""}]}","[""step 1: Cook the quinoa: Combine quinoa and 1 cup water or broth in a pot. Bring to a boil, then lower heat and simmer ~15 minutes until liquid is absorbed. Fluff and let cool."",""step 2: Prepare the dressing: in a bowl or jar, whisk together soy sauce, rice vinegar, grated ginger, honey, sesame oil, lime juice, and olive oil until well combined."",""step 3: In a large salad bowl, combine the cooled quinoa, edamame, diced red bell pepper, shredded purple cabbage, grated carrot, and green onions. Add chopped cilantro if using."",""step 4: Pour the ginger dressing over the salad. Toss well so that everything is coated in the dressing."",""step 5: You can serve immediately or let it chill for 30 minutes to allow flavors to meld. This salad can be stored in the fridge for up to 2 days (the veggies stay crunchy).""]","{""serving_unit"":""per 1 serving"",""summary"":""This salad is a rich source of fiber, plant protein (edamame and quinoa), and an array of vitamins from the colorful vegetables."",""details"":{""Calories"":""320 kcal"",""Protein"":""12 g"",""Carbs"":""45 g"",""Fiber"":""8 g"",""Fat"":""12 g"",""Saturated_Fat"":""2 g"",""Sugars"":""10 g"",""Sodium"":""400 mg""}}","This rainbow salad is as nutritious as it is vibrant. Edamame (immature soybeans) provide complete plant protein (17 g per cup) and fiber, excellent for muscle repair and satiety. Quinoa adds more protein and complex carbs for sustained energy. The variety of colorful veggies offers a broad spectrum of antioxidants: beta-carotene in carrots, anthocyanins in purple cabbage, vitamin C in bell peppers, etc., which collectively fight oxidative stress and support immune function. The ginger in the dressing aids digestion and reduces inflammation, while the vinegar and lime add gut-friendly acidity. It’s a refreshing meal that keeps energy stable and recovery on track.","[""Recovery"",""Energy"",""Better Performance""]"
S-0001,Greek Yogurt with Berries & Honey,Snack,Quick Probiotic Protein Fix,3 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Greek yogurt"",""quantity"":""1 cup (plain, 2% or full-fat for more richness)""},{""item"":""Mixed berries"",""quantity"":""1 cup (strawberries, blueberries, raspberries, fresh or frozen)""},{""item"":""Honey"",""quantity"":""1 teaspoon (to drizzle)""}]}","[""step 1: Spoon Greek yogurt into a bowl."",""step 2: Top with mixed berries. If using frozen berries, let them thaw slightly or warm them briefly to release juices."",""step 3: Drizzle with honey on top. Enjoy immediately. (For extra texture, you can add a tablespoon of granola or nuts on top, optional.)""]","{""serving_unit"":""per 1 serving"",""summary"":""High in protein and low in fat (depending on yogurt choice), with natural sugars and antioxidants from berries."",""details"":{""Calories"":""200 kcal"",""Protein"":""18 g"",""Carbs"":""25 g"",""Fiber"":""3 g"",""Fat"":""3 g"",""Saturated_Fat"":""2 g"",""Sugars"":""18 g"",""Sodium"":""70 mg""}}","This simple snack marries protein with probiotics by using Greek yogurt, which supports muscle repair and gut health. Berries provide quick carbs and are loaded with antioxidants (like vitamin C and polyphenols) that reduce inflammation and support immune function. The small amount of honey not only adds sweetness but also some quick energy and antimicrobial properties. It’s a great post-workout snack or dessert swap that helps with recovery (protein + antioxidants) while being gentle on the stomach.","[""Recovery"",""Energy"",""Better Performance""]"
S-0002,Peanut Butter Oat Energy Bites,Snack,Portable Protein Balls,15 minutes (plus 20+ minutes refrigeration),"{""serving_size"":""1 bite (Recipe makes ~12 bites)"",""list"":[{""item"":""Rolled oats"",""quantity"":""1 cup - for 12 bites""},{""item"":""Peanut butter"",""quantity"":""1/2 cup (natural, unsweetened) - for 12 bites""},{""item"":""Ground flaxseed"",""quantity"":""2 tablespoons (or chia seeds) - for 12 bites""},{""item"":""Honey"",""quantity"":""3 tablespoons (or maple syrup, as binder/sweetener) - for 12 bites""},{""item"":""Protein powder"",""quantity"":""1/4 cup (vanilla or unflavored, optional for extra protein) - for 12 bites""},{""item"":""Mini dark chocolate chips"",""quantity"":""2 tablespoons (optional) - for 12 bites""},{""item"":""Vanilla extract"",""quantity"":""1/2 teaspoon - for 12 bites""},{""item"":""Salt"",""quantity"":""a pinch - for 12 bites""}]}","[""step 1: In a mixing bowl, combine oats, ground flaxseed, and protein powder (if using)."",""step 2: Add peanut butter, honey, vanilla extract, and a pinch of salt. Mix well until it forms a thick dough. If it’s too dry, add a teaspoon or two of water. If too sticky, add a bit more oats or flax."",""step 3: Stir in the mini dark chocolate chips if using."",""step 4: Scoop tablespoon-sized portions and roll into balls with your hands. (Tip: slightly damp hands make rolling easier.)"",""step 5: Refrigerate the energy bites for at least 20 minutes to firm up. Store in an airtight container in the fridge for up to 1 week.""]","{""serving_unit"":""per 1 serving"",""summary"":""Contains healthy fats and protein from peanut butter and flax, and complex carbs from oats."",""details"":{""Calories"":""120 kcal"",""Protein"":""4 g"",""Carbs"":""10 g"",""Fiber"":""2 g"",""Fat"":""6 g"",""Saturated_Fat"":""1.5 g"",""Sugars"":""4 g"",""Sodium"":""75 mg""}}","These DIY energy bites are far superior to most store-bought ones which can be loaded with sugar. By making them at home, we ensure they’re packed with wholesome ingredients like oats (rich in soluble fiber for heart and gut health), nut butter (healthy fats and protein), seeds (more protein, fiber, micronutrients), and a touch of honey for natural sweetness and quick energy. The addition of protein powder bumps up the protein content, turning these into true protein bites that can aid muscle recovery. They’re perfect for a post-workout refuel or an on-the-go snack that won’t spike your blood sugar like a candy bar. Each bite delivers a mix of carbs, protein, and fats, providing sustained energy and satiety. Plus, the fiber and omega-3s from flax support gut health and lower inflammation while satisfying hunger.","[""Recovery"",""Energy"",""Better Performance""]"
S-0003,Roasted Chickpeas (Savory Crunch),Snack,Crunchy Fiber Snack,45 minutes,"{""serving_size"":""1 serving (Recipe makes 4 servings)"",""list"":[{""item"":""Chickpeas"",""quantity"":""2 cans (15 oz each), drained and rinsed - for 4 servings""},{""item"":""Olive oil"",""quantity"":""1 tablespoon - for 4 servings""},{""item"":""Salt"",""quantity"":""1/2 teaspoon - for 4 servings""},{""item"":""Garlic powder"",""quantity"":""1/2 teaspoon - for 4 servings""},{""item"":""Paprika"",""quantity"":""1/2 teaspoon (smoked paprika for extra flavor, if available) - for 4 servings""},{""item"":""Black pepper"",""quantity"":""to taste - for 4 servings""}]}","[""step 1: Preheat oven to 400°F (200°C). Pat the drained chickpeas dry with paper towels (the drier, the crispier they will get). Remove any loose skins."",""step 2: In a bowl, toss chickpeas with olive oil, salt, garlic powder, paprika, and a pinch of black pepper until evenly coated."",""step 3: Spread chickpeas on a baking sheet in a single layer. Roast for 30–40 minutes, shaking the pan every 10 minutes, until chickpeas are golden and crunchy. Watch closely towards the end to prevent burning."",""step 4: Let them cool slightly (they will crisp up more as they cool). Enjoy warm or at room temperature. Store leftovers in an open container (to keep dry) for up to 2 days (they may lose some crunch over time).""]","{""serving_unit"":""per 1 serving"",""summary"":""High in fiber and plant protein, with minimal fat, and very filling for the calories."",""details"":{""Calories"":""180 kcal"",""Protein"":""8 g"",""Carbs"":""30 g"",""Fiber"":""8 g"",""Fat"":""3 g"",""Saturated_Fat"":""0.5 g"",""Sugars"":""4 g"",""Sodium"":""350 mg""}}","Roasted chickpeas are a fantastic alternative to chips or crackers. They pack about 8 g protein and 8 g fiber per serving, which is excellent for satiety and blood sugar control. The high fiber content (both soluble and insoluble) supports digestive health and feeds beneficial gut bacteria. They also provide complex carbs for energy and key minerals like iron and magnesium. This snack satisfies the craving for something crunchy and savory in a much healthier way – aiding recovery (thanks to protein and iron that support muscle repair and oxygen transport) and keeping energy levels stable between meals.","[""Recovery"",""Energy"",""Better Performance""]"
S-0004,Banana with Almond Butter & Chia Seeds,Snack,Instant Energy Booster,3 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Banana"",""quantity"":""1 medium""},{""item"":""Almond butter"",""quantity"":""1–2 tablespoons""},{""item"":""Chia seeds"",""quantity"":""1 teaspoon""}]}","[""step 1: Peel the banana and slice it in half lengthwise (or into round slices)."",""step 2: Spread almond butter on each half (or drizzle over slices)."",""step 3: Sprinkle chia seeds on top of the almond butter."",""step 4: Enjoy immediately as a quick snack. (For portability, you can also cut the banana into thick coins, dollop a bit of almond butter on each, and sprinkle chia seeds on top of each coin.)""]","{""serving_unit"":""per 1 serving"",""summary"":""A good balance of natural sugars, fiber, and healthy fats, plus some protein."",""details"":{""Calories"":""200 kcal"",""Protein"":""5 g"",""Carbs"":""30 g"",""Fiber"":""7 g"",""Fat"":""9 g"",""Saturated_Fat"":""1.5 g"",""Sugars"":""14 g"",""Sodium"":""70 mg""}}","This ultra-simple snack combines quick carbs with healthy fat and some protein. Bananas provide easily digestible carbs along with potassium, an electrolyte that prevents muscle cramps and aids recovery. They also contain inulin, a prebiotic fiber that stimulates the growth of good gut bacteria. Almond butter provides vitamin E (an antioxidant) and magnesium, supporting muscle and nerve function. Chia seeds on top contribute omega-3 fatty acids, fiber, and additional protein. Together, this snack is great for pre-workout energy or post-workout replenishment without weighing you down. It’s also gut-friendly – bananas are known as a soothing fruit for digestion and the combo has no added sugars or processed ingredients.","[""Recovery"",""Energy"",""Better Performance""]"
S-0005,Cottage Cheese & Pineapple Parfait,Snack,Tropical Protein Treat,5 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Cottage cheese"",""quantity"":""1 cup (low-fat or full-fat as preferred)""},{""item"":""Pineapple"",""quantity"":""1/2 cup chunks (fresh or canned in juice, drained)""},{""item"":""Ground flaxseed"",""quantity"":""1 tablespoon (or chia seeds)""},{""item"":""Unsweetened shredded coconut"",""quantity"":""1 tablespoon (optional, for garnish)""}]}","[""step 1: In a glass or bowl, add half of the cottage cheese."",""step 2: Layer half of the pineapple chunks on top of the cottage cheese."",""step 3: Sprinkle half of the ground flaxseed over the pineapple."",""step 4: Repeat with the remaining cottage cheese, pineapple, and flaxseed to create layers."",""step 5: Top with a sprinkle of shredded coconut for a tropical touch, if desired. Enjoy immediately.""]","{""serving_unit"":""per 1 serving"",""summary"":""Low in fat (if using low-fat cottage cheese) and high in casein protein, with natural sugars and enzymes from pineapple."",""details"":{""Calories"":""250 kcal"",""Protein"":""20 g"",""Carbs"":""20 g"",""Fiber"":""3 g"",""Fat"":""9 g"",""Saturated_Fat"":""5 g"",""Sugars"":""12 g"",""Sodium"":""400 mg""}}","Cottage cheese is an often-overlooked protein powerhouse – one 1/2 cup serving can deliver over 12 g of protein, including casein which digests slowly to provide a steady supply of amino acids. It’s also rich in calcium. Pairing it with pineapple not only adds vitamin C and sweetness, but pineapple contains bromelain, an enzyme that may aid digestion and reduce inflammation (some athletes use bromelain for recovery). Probiotics in cottage cheese support your gut microbiome similarly to yogurt. Overall, this snack is low in calories but high in satisfying protein, making it great for weight management and recovery days alike.","[""Recovery"",""Energy"",""Better Performance""]"
